id,created_at,text
1111729255350706176,2019-03-29 20:38:04,b'RT @niapapaya_75: Id choose Jamba Juice over Starbucks'
1111729242574741504,2019-03-29 20:38:01,b'I just tried going into the Starbucks drive thru and it was such a small space and it gave me so much anxiety I tho\xe2\x80\xa6 https://t.co/IUDNCxWeS0'
1111729241287213057,2019-03-29 20:38:00,"b'No, pero ma\xc3\xb1ana s\xc3\xa1bado a las 8pm en Starbucks Hidalgo s\xc3\xad! #Tampico https://t.co/l9Fzx1tY2L'"
1111729230138748929,2019-03-29 20:37:58,"b'RT @Starbucks: @ladygaga Happy birthday to YOU! Thank you for making this world a kinder, more beautiful place. \xf0\x9f\x92\x9a https://t.co/byOtJAaF1V'"
1111729229207470080,2019-03-29 20:37:57,"b""My coworker just got the sippy cup lid from Starbucks...and stuck a straw through it.....we're all gonna die guys."""
1111729124660445186,2019-03-29 20:37:32,"b""RT @irinibus: #medievaltwitter, I'd be grateful for your help. \n\nWhat are modern brands whose name or image has medieval sources? I'm think\xe2\x80\xa6"""
1111729123515400193,2019-03-29 20:37:32,b'starbucks \xc3\xa7al\xc4\xb1\xc5\x9fan\xc4\xb1 : isminiz nedir \nben : didar \n*kahvemi veriyolard\xc4\xb1r*\n: didem han\xc4\xb1m orta boy ice americanonuz haz\xe2\x80\xa6 https://t.co/fsQWiCmvrj'
1111729123226017792,2019-03-29 20:37:32,"b'RT @dancing_bratz: you really went to Starbucks, bought a drink then threw it away for clout.... ELECTRIC CHAIR!!!\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f https://t.co/yNdq5v\xe2\x80\xa6'"
1111729118285123585,2019-03-29 20:37:31,b'RT @nasenikau: If you ever go to starbucks get their grilled cheese'
1111729114308886533,2019-03-29 20:37:30,b'I just entered the monthly #giveaway for a chance to #win $100 #Starbucks #giftcard - sponsored by @ameriforcemags https://t.co/BYQaC732Gj'
1111729106444390400,2019-03-29 20:37:28,"b""White women think that just because I'm working at starbucks that my entire personality is also coffee"""
1111729054552678400,2019-03-29 20:37:16,b'My FIRST #buttsonthings drawing at the FIRST @starbucks! \xf0\x9f\x8d\x91\xf0\x9f\x92\x9a\xe2\x98\x95\xef\xb8\x8f\n(What a historic meeting!\xf0\x9f\x98\x82) @ Starbucks https://t.co/AYvuYKChoO'
1111729048613502976,2019-03-29 20:37:14,"b""RT @thibaultbrock: Emmanuel Macron : Mr. Le Pr\xc3\xa9sident De La Republique Fran\xc3\xa7aise, Chef des Arm\xc3\xa9es, Coprince d'Andorre, hanoine d'honneur de\xe2\x80\xa6"""
1111729025431625731,2019-03-29 20:37:09,b'@summerRwilson17 COMING TO YOU W STARBUCKS \xf0\x9f\x92\x93'
1111728998864687104,2019-03-29 20:37:02,"b'RT @dancing_bratz: you really went to Starbucks, bought a drink then threw it away for clout.... ELECTRIC CHAIR!!!\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f https://t.co/yNdq5v\xe2\x80\xa6'"
1111728991017320449,2019-03-29 20:37:01,"b'@citygers2014 @realDonaldTrump If instead of spending so much energy to fight @POTUS, why dont you see what your pa\xe2\x80\xa6 https://t.co/XL4oL9LkAE'"
1111728987435204608,2019-03-29 20:37:00,b'Bought a 7$ drink at Starbucks today and I still CAN\xe2\x80\x99T\xf0\x9f\x98\xb1\xf0\x9f\x99\x83 #whoami'
1111728975707963392,2019-03-29 20:36:57,"b'RT @TheStandWA: With new Darigold complaints, UFW again appeals to Starbucks https://t.co/Yaid85ROkG #1u #DarigoldDozen #Starbucks @UFWupda\xe2\x80\xa6'"
1111728960709296129,2019-03-29 20:36:53,"b'@vayalavergs si se\xc3\xb1or la gente pagando plata en ese Starbucks, Kotowas es 100 veces mejor...'"
1111728948193288192,2019-03-29 20:36:50,b'RT @LeBaronTurbo: This article uses the phrase \xe2\x80\x9clunch sandwich\xe2\x80\x9d https://t.co/5fCmj07px6 https://t.co/4E6oU8tZto'
1111728896926511105,2019-03-29 20:36:38,b'RT @lindiboyd1: nobody: \nwhite girls on ig:\n\nhappy~~\n \n\xe2\x98\x85\xc2\xb7.\xc2\xb7\xc2\xb4\xc2\xaf`\xc2\xb7.\xc2\xb7\xe2\x98\x85 \xe2\x91\xa0\xe2\x91\xa7\xe2\x93\xa3\xe2\x93\x97 \xe2\x98\x85\xc2\xb7.\xc2\xb7\xc2\xb4\xc2\xaf`\xc2\xb7.\xc2\xb7\xe2\x98\x85 \n\n// \xca\x99\xc9\xaa\xca\x80\xe1\xb4\x9b\xca\x9c\xe1\xb4\x85\xe1\xb4\x80\xca\x8f  //\n\n2                    \xe2\x96\x8c\xe2\x95\x91 M\xcc\xbaY\xcc\xba \xe2\x95\x91\xe2\x96\x8c\n\n\xcb\xa2\xe1\xb5\x97\xe1\xb5\x83\xe2\x80\xa6'
1111728888638525440,2019-03-29 20:36:36,b'RT @lizzbeth5301: @h0n3y_73 @joefaz @FoxNews @DisneyParks @McDonalds @goldencorral @redlobster @rubytuesday @Starbucks @Walmart @IHOP @UniS\xe2\x80\xa6'
1111728870699368448,2019-03-29 20:36:32,b'Starbucks who?'
1111728860452667393,2019-03-29 20:36:29,b'me making my own iced coffee at home instead of going to starbucks: https://t.co/pxPkIKCTqZ'
1111728860003999745,2019-03-29 20:36:29,"b""Background check at Starbucks just finished processing and I got the job! First time I've found and applied for a j\xe2\x80\xa6 https://t.co/obhogLRliE"""
1111728857424502784,2019-03-29 20:36:29,b'@Meagan_McHugh Starbucks Cold Brew has gotten me through many perilous journeys.\xf0\x9f\xa5\xa4I\xe2\x80\x99ve never been Down Under. Maybe someday. Enjoy!'
1111728829893173248,2019-03-29 20:36:22,b'oh my GOD i hate it when starbucks employees pretend not to understand the word medium. im not a fancy bitch the fu\xe2\x80\xa6 https://t.co/msWGqkUPu2'
1111728829876310016,2019-03-29 20:36:22,b'How can people choose Dunkin Donuts over Starbucks ?'
1111728814843928576,2019-03-29 20:36:19,"b""@SCORPIOWARRIOR2 HAHa, no. I actually haven't been yet... it's next week. I'm not a huge starbucks fan, prefer the\xe2\x80\xa6 https://t.co/DX5affrfgO"""
1111728769725853698,2019-03-29 20:36:08,"b'RT @dancing_bratz: you really went to Starbucks, bought a drink then threw it away for clout.... ELECTRIC CHAIR!!!\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f https://t.co/yNdq5v\xe2\x80\xa6'"
1111728762024947712,2019-03-29 20:36:06,b'RT @annrafqh: tealive or starbucks ? mana satu pilihan warga twitter ? \n\nrt - tealive\n\xe2\x9d\xa4\xef\xb8\x8f - starbucks'
1111728751610679296,2019-03-29 20:36:03,"b'Every middle-aged dude at Starbucks:\n\n""I see you\'re using the restroom and the door clearly says occupied, allow me\xe2\x80\xa6 https://t.co/sA42hcvYx9'"
1111728748750139394,2019-03-29 20:36:03,b'Starbucks good and all but I kill my drink in one slip lmao'
1111728745495359489,2019-03-29 20:36:02,b'I hateeeee the Starbucks on spring. It\xe2\x80\x99s the closest to me but it\xe2\x80\x99s always full of middle school/ high school kids\xe2\x80\xa6 https://t.co/A0JCaYJcum'
1111728733071785984,2019-03-29 20:35:59,b'RT @h0n3y_73: Here are some @FoxNews sponsors.They are tagged so they will be notified for each LIKE/RETWEET/COMMENT\n@DisneyParks\n@McDonald\xe2\x80\xa6'
1111728725626888198,2019-03-29 20:35:57,"b'RT @MissHavisham: Guy in front of me was asked what kind of coffee he\xe2\x80\x99d prefer &amp; in the simplest Starbucks response ever given, he said, \xe2\x80\x9cI\xe2\x80\xa6'"
1111728703703302145,2019-03-29 20:35:52,b'@wanndaudd Coffee bean ngan starbucks tu jom aku payung'
1111728698607177728,2019-03-29 20:35:51,b'@Alhibshi \xd9\x84\xd9\x83 \xd8\xa7\xd9\x86 \xd8\xaa\xd8\xaa\xd8\xae\xd9\x8a\xd9\x84 \xd9\x85\xd9\x88\xd8\xb6\xd9\x88\xd8\xb9 \xd8\xa7\xd8\xb3\xd9\x85\xd9\x8a \xd8\xa8\xd8\xa7\xd9\x84\xd8\xa7\xd9\x86\xd8\xac\xd9\x84\xd9\x8a\xd8\xb2\xd9\x8a.. \xd9\x85\xd9\x87\xd8\xb1\xd8\xac\xd8\xa7\xd9\x86 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84 \xd8\xaf\xd8\x8c \xd8\xb7\xd8\x8c \xd8\xaa \xf0\x9f\x98\x82\nregarding Starbucks outside I say Aroma that write Roma \xf0\x9f\xa4\xa8'
1111728682333138944,2019-03-29 20:35:47,"b""Want to work at Starbucks? We're hiring in #Kenner, LA! Click the link in our bio for details on this job and more:\xe2\x80\xa6 https://t.co/Kl4SrgnHbs"""
1111728673223262208,2019-03-29 20:35:45,b'Eu vou tomar starbucks sozinha ter\xc3\xa7a porra anna fdm'
1111728667846197248,2019-03-29 20:35:43,b'@adelagreyjoy Whaaaat yes!!  It\xe2\x80\x99s maybe equal to Starbucks I\xe2\x80\x99m greatness'
1111728647252135954,2019-03-29 20:35:39,b'@Starbucks @LoopFund EVERY COMPANY NEEDS TO FOLLOW STARBUCKS.  GO COMPOSTABLE!'
1111728606852669442,2019-03-29 20:35:29,b'RT @slicklikegaston: crush culture is playing at Starbucks damn @conangray really owns the cafe brand \xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5'
1111728603362779136,2019-03-29 20:35:28,b'my boyfriend won\xe2\x80\x99t stop making fun of me bc i believed him when he told me starbucks egg white bites only have 8 calories in them'
1111728551064006656,2019-03-29 20:35:16,"b""We're hiring in #MtDora, FL! Click the link in our bio to apply to this job and more: barista - Store# 20007, US 44\xe2\x80\xa6 https://t.co/1Jf36HUgYv"""
1111728550510559232,2019-03-29 20:35:16,"b'Finally, spring break is here! Just got out of school and stopped by Starbucks to celebrate! https://t.co/NGGw1qwMvL'"
1111728550481199104,2019-03-29 20:35:16,"b""@RashidaTlaib @BarackObama That and $10 will get you a cup of coffee at Starbucks!! That's all you get!"""
1111728528393990144,2019-03-29 20:35:10,b'1) I\xe2\x80\x99m not working at Starbucks anymore. The biggest hell and worst trigger in my life is gone and I need to do bet\xe2\x80\xa6 https://t.co/hNf0toAQr5'
1111728519179063296,2019-03-29 20:35:08,"b'Today is going to be such a productive day. But first, Starbucks!!!!'"
1111728506684276738,2019-03-29 20:35:05,"b'After a slew of high-profile commissions for the likes of @LouisVuitton and @Starbucks, Vancouver-raised artist\xe2\x80\xa6 https://t.co/WMV6uh1lEd'"
1111728498408935424,2019-03-29 20:35:03,b'If the girl is me I\xe2\x80\x99m going to the airport for 24 hour Starbucks https://t.co/KO5WGsk6bJ'
1111728491626532864,2019-03-29 20:35:01,"b'RT @dancing_bratz: you really went to Starbucks, bought a drink then threw it away for clout.... ELECTRIC CHAIR!!!\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f https://t.co/yNdq5v\xe2\x80\xa6'"
1111728441198608386,2019-03-29 20:34:49,b'@KevinMFerrara @JTrumptilian @hoppinmama5 @SealeyGerald @tagruber @Libphobic @DeplorableJena @BirthdayJourney\xe2\x80\xa6 https://t.co/LDwb3ZjjYN'
1111728431652315136,2019-03-29 20:34:47,b'@IPremez starbucks question mark'
1111728407409233922,2019-03-29 20:34:41,"b'1cival  regal sisesi 2 #starbucks barda\xc4\x9fi 3 arabasinin resmini cekip paylasanlar kadin,kiz d\xc3\xbc\xc5\x9f\xc3\xbcrmekten baska birsey yapmiyor \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f'"
1111728406117285888,2019-03-29 20:34:41,b'@allancarpenter Thankfully I\xe2\x80\x99m checked into my hotel and looking forward to resting for a bit! Rainy day outside (a\xe2\x80\xa6 https://t.co/E4j9BKVBsL'
1111728404137680901,2019-03-29 20:34:41,b'why starbucks just try to charge me $8 for a venti refresher \xf0\x9f\x99\x84'
1111728392255213569,2019-03-29 20:34:38,b'RT @streamdelicate: starbucks seeing all these 22 year old kuwaiti boys opening new cafe\xe2\x80\x99s every week https://t.co/lX1L0WkVjt'
1111728334839308288,2019-03-29 20:34:24,b'RT @h0n3y_73: Here are some @FoxNews sponsors.They are tagged so they will be notified for each LIKE/RETWEET/COMMENT\n@DisneyParks\n@McDonald\xe2\x80\xa6'
1111728301750566912,2019-03-29 20:34:16,b'Summary of the @playbill livestream chat \xe2\x80\x9cTAM FAM\xe2\x80\x9d \xe2\x80\x9cLITTLE SPROUTS\xe2\x80\x9d \xe2\x80\x9cWE LOVE JASON AND HIS PLANTS\xe2\x80\x9d \xe2\x80\x9cCHASE TEACH ME\xe2\x80\xa6 https://t.co/ZvzZlJ0Jbh'
1111728274059726848,2019-03-29 20:34:10,b'@BSRicco @mcspocky I do wonder what starbucks would think of an employee bringing their politics to work.'
1111728243097387009,2019-03-29 20:34:02,"b'@Yamiche @maggieNYT Seriously, does he think the border is like a Starbucks?'"
1111728233643421696,2019-03-29 20:34:00,b'I need a drink!!! I been running around at work from 9am - 4pm. And barely got a bite to eat. I\xe2\x80\x99m running off Starb\xe2\x80\xa6 https://t.co/0x9WOMLju7'
1111728225590431746,2019-03-29 20:33:58,b'@cathinator @_Kristine_A @janariess Starbucks could buy out sodalicious and gang and have a good prebuilt distribution network:)'
1111728225326116864,2019-03-29 20:33:58,b'RT @nasenikau: If you ever go to starbucks get their grilled cheese'
1111728202924220416,2019-03-29 20:33:53,b'Solo quiero un rico frapp\xc3\xa9 del Starbucks.'
1111728187971723264,2019-03-29 20:33:49,"b'Round 2! \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n-Venti Iced Coffee, 3 pumps white mocha, 2 pumps raspberry, with cream, no classic\n-small strawberry le\xe2\x80\xa6 https://t.co/ZBMuNmqk8J'"
1111728180837048320,2019-03-29 20:33:47,"b""Starbucks employees: what's your name? \n\nMe: Jordan\n\nStarbucks employees: Jordan https://t.co/824gLYxhEv"""
1111728140806696961,2019-03-29 20:33:38,"b'Caralho queria um starbucks pra agora, anna foi tomar e fica me mandando foto'"
1111728136683687938,2019-03-29 20:33:37,b'@markbaconkiple We Stan a Starbucks King'
1111728133734981632,2019-03-29 20:33:36,"b'RT @TheStandWA: With new Darigold complaints, UFW again appeals to Starbucks https://t.co/Yaid85ROkG #1u #DarigoldDozen #Starbucks @UFWupda\xe2\x80\xa6'"
1111728121957498885,2019-03-29 20:33:33,b'RT @akinishh: starbucks \xc3\xa7al\xc4\xb1\xc5\x9fanlar\xc4\xb1 her kahve al\xc4\xb1\xc5\x9f\xc4\xb1m\xc4\xb1zda birinize a\xc5\x9f\xc4\xb1k oluyoruz bence barda\xc4\x9fa ad\xc4\xb1 yaz\xc4\xb1lmas\xc4\xb1 gereken ki\xc5\x9fi biz de\xc4\x9fil sizsiniz'
1111728109240438784,2019-03-29 20:33:30,b'RT @french_ry: Real question: who taught some of these Starbucks employees to spell?'
1111728101451390976,2019-03-29 20:33:28,b'I\xe2\x80\x99m on the precipice of being that person that goes into Starbucks asking for five shots of just straight espresso I can feel it'
1111728087753023488,2019-03-29 20:33:25,"b'@biggiekee Depends what kind of day you\xe2\x80\x99re having, time of day, and daily goals!!! Team Starbucks will fix your life!!!! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xaf'"
1111728083617239040,2019-03-29 20:33:24,b'RT @_taylorpayne: Told my mom I was going to Starbucks and this woman said \xe2\x80\x9cventi me\xe2\x80\x9d \xf0\x9f\x98\x82'
1111728078978465792,2019-03-29 20:33:23,"b'RT @dancing_bratz: you really went to Starbucks, bought a drink then threw it away for clout.... ELECTRIC CHAIR!!!\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f https://t.co/yNdq5v\xe2\x80\xa6'"
1111728040093118465,2019-03-29 20:33:14,b'Jamming to #Sucker by @jonasbrothers while drinking @Starbucks chai Frappuccino with almond milk. Peak white girl #selfcare'
1111728007893446658,2019-03-29 20:33:06,"b""I'm at Starbucks in Cuauht\xc3\xa9moc, DF https://t.co/0kEb3ahvRR"""
1111727990335901697,2019-03-29 20:33:02,"b'we had a hard time finding the starbucks which was in a convention center. after we left, we went back to out spot\xe2\x80\xa6 https://t.co/qA0NqHxnPx'"
1111727981951700993,2019-03-29 20:33:00,b'THIS.   I don\xe2\x80\x99t care what the @starbucks crowd says (and I hang out in them too). #writing IS an art form. Do it fo\xe2\x80\xa6 https://t.co/hymjgu26Ny'
1111727978642395138,2019-03-29 20:32:59,b'@Starbucks i never recieved my gold card i always had to use my phone for it'
1111727971138748416,2019-03-29 20:32:57,b'One of my regulars bought me a Starbucks drink at my work.\xf0\x9f\x98\x8a\xf0\x9f\x92\x9e'
1111727949978521600,2019-03-29 20:32:52,"b'Dascale = pessoas formais e uma boa parte da minha fam\xc3\xadlia\nDas = fam\xc3\xadlia, pessoas do trabalho, atendente do Starbuc\xe2\x80\xa6 https://t.co/fWzDQwOjV7'"
1111727907452276737,2019-03-29 20:32:42,b'RT @Visit_Japan: Starbucks has opened its biggest Roastery in the world in Tokyo. For a memorable coffee break we encourage you to check ou\xe2\x80\xa6'
1111727893321842689,2019-03-29 20:32:39,b'i want starbucks \xf0\x9f\xa5\xba'
1111727855136919552,2019-03-29 20:32:30,b'PLS do not take away the New Cloud Macchiatos. I NEED them @Starbucks.'
1111727852372852741,2019-03-29 20:32:29,b'oh shit? Starbucks have neautral gender bathrooms?'
1111727838669856768,2019-03-29 20:32:26,b'RT @finalisW: [\xe0\xb9\x81\xe0\xb8\x88\xe0\xb8\x81] \xe0\xb9\x80\xe0\xb8\x99\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\xa1\xe0\xb8\xb4\xe0\xb8\xa5\xe0\xb8\xb9\xe0\xb8\x81\xe0\xb8\x8a\xe0\xb8\xb2\xe0\xb8\xa2\xe0\xb8\x84\xe0\xb8\x99\xe0\xb8\xab\xe0\xb8\xad\xe0\xb8\xa1\xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\x84\xe0\xb8\xb8\xe0\xb8\x93\xe0\xb9\x81\xe0\xb8\xa1\xe0\xb9\x88 \xe0\xb9\x81\xe0\xb8\x88\xe0\xb8\x81 &gt; \xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb9\x81\xe0\xb8\xa5\xe0\xb8\xb0 STARBUCKS CARD \xe0\xb8\xa5\xe0\xb8\xb2\xe0\xb8\xa2 \xf0\x9f\x8e\x82 \xe0\xb9\x83\xe0\xb8\xab\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x8b\xe0\xb8\xad 1 \xe0\xb8\x84\xe0\xb8\x99\xe0\xb8\x84\xe0\xb9\x88\xe0\xb8\xb0 \xe0\xb8\x81\xe0\xb8\xad\xe0\xb8\x94\xe0\xb8\x99\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb8\xb5\xe0\xb8\x99\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\xa1\xe0\xb9\x86\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\xa1\xe2\x80\xa6'
1111727833120944130,2019-03-29 20:32:24,b'@Starbucks Windward Prkwy. Why is this guy in the drive thru? Vann gets my order wrong 8/10 as I frequent here week\xe2\x80\xa6 https://t.co/1uKyojf9jK'
1111727823742484480,2019-03-29 20:32:22,b'@_MissShelby \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 I literally just got Starbucks too lol'
1111727823083855872,2019-03-29 20:32:22,b'RT @annrafqh: tealive or starbucks ? mana satu pilihan warga twitter ? \n\nrt - tealive\n\xe2\x9d\xa4\xef\xb8\x8f - starbucks'
1111727783955316740,2019-03-29 20:32:13,b'RT @JennMGreenberg: Therefore ladies\nWhether you wear yoga pants\n  or bikinis\nWhether you drink Starbucks\n  or cabernet\nWhether you have ta\xe2\x80\xa6'
1111727750212186113,2019-03-29 20:32:05,b'Marketing Review: Starbucks Unicorn Frappuccino and Instagram Influencers\xc2\xa0https://t.co/vh8MVyydhz #marketing #smm https://t.co/7UXQAqwidR'
1111727710781476865,2019-03-29 20:31:55,b'abt to spend all money on these starbucks salted almond bites ... https://t.co/85KSZG78ZJ'
1111727695052849152,2019-03-29 20:31:52,"b""@tyler_cudia Yah I'm at Starbucks and jumped when it came on, and now the lady a table over is keeping her eye on me \xf0\x9f\x98\x82"""
1111727678602645504,2019-03-29 20:31:48,b'When people prioritize kittens over their laptop when they go to the bathroom at Starbucks \xf0\x9f\x98\xb6'
1111727658251898880,2019-03-29 20:31:43,b'lmaoo i just did the dumbest shit at starbucks i\xe2\x80\x99m really truly a whole ass nitwit'
1111727587703828480,2019-03-29 20:31:26,b'me:\n\nthe girl who recorded herself throwing away a perfectly good and expensive coffee from starbucks to prove a po\xe2\x80\xa6 https://t.co/4pd5Jy9jcw'
1111727579730305024,2019-03-29 20:31:24,"b""there's this cute girl at starbucks who'll remain nameless at the moment. but she's got this face that i'm hypnotiz\xe2\x80\xa6 https://t.co/Lo99hshcqZ"""
1111727577729765377,2019-03-29 20:31:24,"b'RT @dancing_bratz: you really went to Starbucks, bought a drink then threw it away for clout.... ELECTRIC CHAIR!!!\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x96\xef\xb8\x8f https://t.co/yNdq5v\xe2\x80\xa6'"
1111727574047223808,2019-03-29 20:31:23,b'@Teeqo Where do you get your hats from and what\xe2\x80\x99s your Starbucks order?'
1111727574038634496,2019-03-29 20:31:23,b'Today was my first day at my new Starbucks and a customer told me I\xe2\x80\x99m the best looking guy there so now I know they\xe2\x80\x99re all liars'
1111727567889989632,2019-03-29 20:31:21,"b'@MonicaLewinsky Starbucks Barista: ""What\'s your name?""\n\n""Kindra""\n\n""Kendra?""\n\n""Kindra""\n\n""With an ""e""?""\n\n""Just write\xe2\x80\xa6 https://t.co/JYDin2WmKE'"
1111727508075003909,2019-03-29 20:31:07,"b'RT @SmartestMoran: Tony Benford has gone from ""relatively anonymous assistant"" to ""unable to go to Starbucks without being approached by TM\xe2\x80\xa6'"
1111727487422062593,2019-03-29 20:31:02,b'Anyone wanna go to Starbucks and buy me something? kthanks'
1111727471567745024,2019-03-29 20:30:58,b'I just wanna sit in Barnes and Noble for three hours doing nothing but looking at books and drinking Starbucks. Som\xe2\x80\xa6 https://t.co/tIlyqpGHq0'
1111727470934401024,2019-03-29 20:30:58,b'i want starbucks but i dont wanna leave the house \xf0\x9f\x98\xa9'
1111727450675994629,2019-03-29 20:30:53,b'Peep my #Youtube : \xf0\x9f\xa4\xa9\nhttps://t.co/X7vcK1CfZw\n\nPeep my #Soundcloud : \xf0\x9f\xa4\xaf\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\x92\xbbhttps://t.co/srghcWHNN8\n\nIG: #lixthesixtoy\xe2\x80\xa6 https://t.co/mKUWzrHrgi'
1111727445646794753,2019-03-29 20:30:52,"b""RT @ValdezDRae: Scrambling through your cabinet, you look for another voice box. Yours just broke again, and you can't afford another. \n\nYo\xe2\x80\xa6"""
1111727437975572480,2019-03-29 20:30:50,b'@Ksauer51 STARBUCKS DID \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1111727417859571712,2019-03-29 20:30:45,b'RT @_jaylean: Lmaoooo yo so we\xe2\x80\x99re in left turning lane and this car in front of us doesn\xe2\x80\x99t go and turns on her hazard lights and then proce\xe2\x80\xa6'
1111727391347372032,2019-03-29 20:30:39,b'RT @annrafqh: tealive or starbucks ? mana satu pilihan warga twitter ? \n\nrt - tealive\n\xe2\x9d\xa4\xef\xb8\x8f - starbucks'
1111727380215857155,2019-03-29 20:30:36,b'@ThainMike Hold up... a Starbucks discount?! Amazing.'
1111727370690416640,2019-03-29 20:30:34,b'RT @annrafqh: tealive or starbucks ? mana satu pilihan warga twitter ? \n\nrt - tealive\n\xe2\x9d\xa4\xef\xb8\x8f - starbucks'
1111727339346542593,2019-03-29 20:30:27,"b'\xe2\x80\x9cOmg these are so cute, do you mind if I take a picture\xe2\x80\x9d nah random dude @ Starbucks go ahead \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/dElgaV6EMf'"
1111727326478389248,2019-03-29 20:30:24,"b""I'm at Starbucks Al Khiran in Khiran, Al Ahmadi https://t.co/GkSErqgDJI"""
1111727323781443584,2019-03-29 20:30:23,"b'somebody pmo to a good starbucks drink, nothing too coffeeish.'"
1111727321109676032,2019-03-29 20:30:22,b'as a starbucks employee i can tell u that we just don\xe2\x80\x99t care how we spell ur name !!!'
1111727314423951361,2019-03-29 20:30:21,b'so queria trabalhar do lado de um Starbucks'
1111727311362158592,2019-03-29 20:30:20,"b""I'm at Starbucks in Salmiya w/ @salman_12ss @xti6c https://t.co/6609rr4Nav"""
1111727308522561538,2019-03-29 20:30:19,b'RT @mkramer: Wouldn\xe2\x80\x99t it be better to solve this at the organizational level (3.85B Starbucks cups) vs. the individual one? What am I missi\xe2\x80\xa6'
1111727291623571457,2019-03-29 20:30:15,b'Starbucks is shit and everyone who likes coffee knows what I\xe2\x80\x99m talking about \xf0\x9f\xa4\xad'
1111727256089485312,2019-03-29 20:30:07,"b'Interested in a job in #TakomaPark, MD? This could be a great fit. Click the link in our bio to apply: barista - St\xe2\x80\xa6 https://t.co/cCeQg6Wv3t'"
1111727243729010688,2019-03-29 20:30:04,"b'Hearing @JackieHillPerry\'s ""The Art of Joy"" while at Starbucks just made my day!....Ppl gonna hear about Jesus one way or another!'"
1111727239937355776,2019-03-29 20:30:03,"b""I'm at Starbucks in S\xc4\x81n Istif\xc4\x81n\xc5\xab, Alexandria w/ @alsadishaha https://t.co/SEjC5NwAA4"""
1111727227178082304,2019-03-29 20:30:00,b'FoxNext VP on turning Marvel: Strike Force into the Starbucks of mobile games\nhttps://t.co/F7PtGl1EC3 https://t.co/FfGd47VMpK'
1111727213588684801,2019-03-29 20:29:57,b'@Starbucks'
1111727213064273920,2019-03-29 20:29:57,"b'RT @TheStandWA: With new Darigold complaints, UFW again appeals to Starbucks https://t.co/Yaid85ROkG #1u #DarigoldDozen #Starbucks @UFWupda\xe2\x80\xa6'"
1111727183976910850,2019-03-29 20:29:50,"b""@WheresMaryEllen Idk about iced coffee but I I think DD's regular coffee is way better than Starbucks."""
1111727165853163521,2019-03-29 20:29:45,b'came to starbucks and they asked me \xe2\x80\x9cwhat can we get you for lunch today\xe2\x80\x9d and idk why it threw me all the way off lol'
1111727162195873794,2019-03-29 20:29:45,"b""I'm at Starbucks in S\xc4\x81n Istif\xc4\x81n\xc5\xab, Alexandria w/ @alshammarii_26 @alsadishaha https://t.co/FAgwA7453C"""
1111727158425194496,2019-03-29 20:29:44,b'psa: don\xe2\x80\x99t use starbucks terminology at a local coffee shop !!!! we ain\xe2\x80\x99t the same sis!!! thank !!!'
